854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.application.index:null' in any property source. Returning [null]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.application.index' in [servletConfigInitParams]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.application.index' in [servletContextInitParams]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.application.index' in [systemProperties]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.application.index' in [systemEnvironment]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.application.index' in [random]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.application.index' in [applicationConfigurationProperties]
854  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.application.index' in any property source. Returning [null]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index:null' in [servletConfigInitParams]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index:null' in [servletContextInitParams]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index:null' in [systemProperties]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index:null' in [systemEnvironment]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index:null' in [random]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index:null' in [applicationConfigurationProperties]
855  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'vcap.application.instance_index:null' in any property source. Returning [null]
856  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index' in [servletConfigInitParams]
856  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index' in [servletContextInitParams]
856  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index' in [systemProperties]
856  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index' in [systemEnvironment]
856  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index' in [random]
856  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'vcap.application.instance_index' in [applicationConfigurationProperties]
857  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'vcap.application.instance_index' in any property source. Returning [null]
857  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [servletConfigInitParams]
857  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [servletContextInitParams]
857  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [systemProperties]
857  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [systemEnvironment]
857  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [random]
858  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [applicationConfigurationProperties]
858  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.profiles.active' in any property source. Returning [null]
865  [main] INFO  com.ex2.Application - Starting Application on daou-3001 with PID 9796 (started by daou in D:\오우석_자료\차세대ASP\ex2)
865  [main] DEBUG com.ex2.Application - Running with Spring Boot v1.3.5.RELEASE, Spring v4.2.6.RELEASE
